imdb_title_id,title,year,genre,country,budget,worlwide_gross_income,production_company
tt1087899,Rancho aparte,2007,"Comedy, Drama",Argentina,1000000,138524,Atomic Films S.A.
tt1087906,Ying han,2008,"Crime, Drama","Hong Kong, China",750000000,1167457,Ciwen Media
tt10888514,Noura Rêve,2019,Drama,"Tunisia, Belgium, France, Qatar, Netherlands",50000,80675,Propaganda Production
tt10895828,Marafon zhelaniy,2020,"Comedy, Drama",Russia,80000000,3688995,SAGa
tt1090671,No Man's Land: The Rise of Reeker,2008,"Horror, Thriller",USA,2000000,99499,The Institution
tt1090680,Milh Hadha al-Bahr,2008,"Drama, Romance","Palestine, Belgium, France, Spain, Switzerland",800000,736502,Augustus Film
tt1091191,Lone Survivor,2013,"Action, Biography, Drama","USA, UK",40000000,154802912,Film 44
tt1091225,Emma Smith: My Story,2008,"Biography, Drama, History",USA,5000000,881787,Morning Dew Entertainment
tt1091751,Una squadra molto speciale,2008,"Biography, Comedy, Drama",USA,23000000,11767866,Cube Vision
tt1091999,Eszter hagyatéka,2008,Drama,Hungary,1000000,211094,PCN Film Produkció
tt1092011,Kutsal Damacana,2007,"Comedy, Fantasy, Horror",Turkey,2000000,4866495,Zero Film
tt1092016,Meu Nome Não é Johnny,2008,"Biography, Crime, Drama",Brazil,6000000,10422746,Atitude Produções e Empreendimentos
tt1092019,TBS,2008,"Crime, Thriller",Netherlands,1000000,1242915,Pupkin Film
tt1092021,A nyomozó,2008,"Comedy, Crime, Drama","Hungary, Sweden, Ireland",130000000,88973,Anagram
tt1092026,Paul,2011,"Adventure, Comedy, Sci-Fi","USA, UK",40000000,97984015,Universal Pictures
tt1092029,Proti fora nonos,2007,"Comedy, Drama",Greece,1500000,2125309,CL Productions
tt1092633,La concessionaria più pazza d'America,2009,Comedy,USA,10000000,15300885,Paramount Vantage
tt1092634,Shanghai,2010,"Crime, Drama, Mystery","China, USA",50000000,15302850,Living Films
tt10930586,Shikara,2020,"Drama, Romance",India,280000000,1109387,Vinod Chopra Productions
tt1093355,BuzzKill,2012,Comedy,USA,1000000,5860,Buzz Kill
tt1093357,L'ora nera,2011,"Action, Adventure, Horror","USA, Russia",30000000,64626786,Summit Entertainment
tt1093369,Hush - Panico,2008,"Horror, Thriller",UK,1000000,288667,Film4
tt1093370,L'amore arriva in treno,2007,"Comedy, Drama, Romance",India,170000000,10065630,Shree Ashtavinayak Cine Vision
tt1093382,Non pensarci,2007,"Comedy, Drama",Italy,1283000,3606870,Pupkin Production
tt10937670,Figli,2020,Comedy,Italy,2000000,3691574,Wildside
tt1094241,Bride Flight,2008,Drama,"Netherlands, Luxembourg",6400000,4173494,IDTV Film
tt1095001,Explicit Ills,2008,"Drama, Romance",USA,1500000,28564,Mangusta Productions
tt1095174,New in Town - Una single in carriera,2009,"Comedy, Romance","USA, Canada",8000000,29010817,Lionsgate
tt1095217,Il cattivo tenente - Ultima chiamata New Orleans,2009,"Crime, Drama",USA,25000000,10606422,Millennium Films
tt1095432,Un poco de chocolate,2008,Drama,Spain,2600000,271475,Mundo Ficción
tt1097013,Next Day Air,2009,"Action, Comedy, Crime",USA,3000000,10172519,A-Mark Entertainment
tt1097643,Fifty Dead Men Walking,2008,"Crime, Drama, Thriller","UK, Canada",6000000,812872,Handmade International
tt1098327,Dragonball Evolution,2009,"Action, Adventure, Family","USA, Mexico, Japan, Hong Kong, UK",30000000,55720772,Twentieth Century Fox
tt1099200,Hansie: A True Story,2008,"Biography, Drama, Sport",South Africa,7900000,410753,Global Creative Studios
tt1099212,Twilight,2008,"Drama, Fantasy, Romance",USA,37000000,408430415,Summit Entertainment
tt10993566,Miami Bici,2020,"Comedy, Crime",Romania,65000,2663916,Studio Indie Productions
tt1100051,Bereavement,2010,"Crime, Horror, Thriller",USA,3600000,43712,Aurilia Arts Productions
tt1100053,Tormented,2009,"Comedy, Horror",UK,700000,1362653,BBC Films
tt1100089,Foxcatcher: Una storia americana,2014,"Biography, Drama, Sport",USA,24000000,19206513,Annapurna Pictures
tt1100119,Il mistero della pietra magica,2009,"Comedy, Family, Fantasy","USA, United Arab Emirates",40000000,28972508,Warner Bros.
tt1100898,La conjura de El Escorial,2008,"Adventure, Drama, History",Spain,15000000,2784297,Mascara Films
tt1101026,Admiral,2008,"Biography, Drama, History",Russia,22000000,39143985,Film Direction
tt11029976,Inside the Rain,2019,"Comedy, Drama, Romance",USA,1000000,8140,Act 13
tt1103153,Killers,2010,"Action, Comedy, Romance",USA,75000000,98159963,Lionsgate
tt1103221,Fix,2008,Drama,USA,500000,9890,LAFCO
tt1103275,Two Lovers,2008,"Drama, Romance","USA, France",9800000,16303643,2929 Productions
tt1103982,The Girlfriend Experience,2009,Drama,USA,1700000,1060941,Magnolia Pictures
tt1104001,Tron: Legacy,2010,"Action, Adventure, Sci-Fi",USA,170000000,400062763,Walt Disney Pictures
tt1104006,Walled In - Murata viva,2009,"Horror, Thriller","USA, France, Canada",6000000,270888,Experiences Films
tt1104083,Little Ashes,2008,"Biography, Drama, Romance","UK, Spain",2500000,767567,APT Films
tt11041006,Gajang Botongui Yeonae,2019,"Comedy, Drama, Romance",South Korea,5600000,21386368,Zip Cinema
tt1104126,Shifty,2008,"Crime, Drama, Thriller",UK,244579,245426,BBC Films
tt1104733,Hamlet 2,2008,"Comedy, Music",USA,9000000,4925288,Bona Fide Productions
tt1104806,One Week,2008,"Adventure, Drama",Canada,2000000,108918,Mongrel Media
tt1105355,Good Ol' Boy,2015,"Comedy, Drama, Family",USA,2000000,35312,Brittany House Pictures
tt1105709,8 x 10 Tasveer,2009,"Action, Mystery, Thriller",India,35000000,167053,Sahara One Motion Pictures
tt1105723,Întâlniri încrucisate,2008,"Drama, Thriller","Romania, Finland",570000,5237,Aparte Film
tt1105731,Kuntilanak 2,2007,Horror,Indonesia,2500000000,130898,MVP Pictures
tt1105734,Lønsj,2008,Drama,Norway,14250000,1161457,4 1/2 Film
tt1105740,Eva,2010,Drama,Romania,3000000,34887,Artis Film
tt1105753,Bobule,2008,Comedy,Czech Republic,5000000,2369238,Movie
tt1106860,Cash Game - Paga o muori,2010,"Crime, Thriller",USA,7000000,46488,Immortal Thoughts
tt1107319,Dirty Girl,2010,"Comedy, Drama",USA,4000000,143485,The Weinstein Company
tt1107816,Giallo,2009,"Crime, Drama, Horror",Italy,14000000,50113,Hannibal Media
tt1107850,Unrelated,2007,Drama,UK,150000,158992,Raw Siena
tt1107860,The Maiden Heist - Colpo grosso al museo,2009,"Comedy, Crime",USA,20000000,96008,Yari Film Group (YFG)
tt1108855,Montana,2008,Drama,Russia,3000000,3093617,Pantera Productions
tt1109478,Humains,2009,"Action, Adventure, Horror","France, Switzerland, Luxembourg",6000000,467767,La Fabrique 2
tt1109488,Mars,2010,"Animation, Comedy, Sci-Fi",USA,200000,128114,Cinema Lapiniere
tt1109624,Paddington,2014,"Adventure, Comedy, Family","UK, France, USA, China",55000000,282374179,StudioCanal
tt1110037,Antidur,2007,"Action, Comedy, Crime",Russia,5000000,1590355,Russian World Studios
tt1110209,Blå mænd,2008,Comedy,Denmark,10000000,6335959,Fridthjof Film
tt11110904,Þorsti,2019,"Comedy, Horror",Iceland,10000000,36389,Fenrir Films
tt1111422,Pelham 1 2 3 - Ostaggi in metropolitana,2009,"Action, Crime, Thriller","USA, UK",100000000,150166126,Columbia Pictures
tt1111918,La linea,2009,"Action, Crime, Drama","Mexico, USA",7500000,24423,Project One Films
tt1111922,Magique!,2008,Comedy,France,4600000,993591,Pan Européenne
tt1112289,Nasha Masha i Volshebnyy orekh,2009,"Animation, Adventure, Comedy",Russia,4000000,636573,Amedia
tt1112782,The Code,2009,"Action, Crime, Thriller","USA, Germany",25000000,6828037,Millennium Films
tt1112828,Fleisch ist mein Gemüse,2008,"Comedy, Drama, Music",Germany,3000000,1604448,Neue Deutsche Filmgesellschaft (NDF)
tt1113833,Veðramót,2007,Drama,Iceland,1200000,308335,Umbi
tt1114677,Hannah Montana: The Movie,2009,"Comedy, Drama, Family",USA,30000000,155545279,It's a Laugh Productions
tt1114725,Heroes,2008,"Action, Adventure, Comedy",India,20000000,4229775,Future Picture Company
tt1114731,Seres: Genesis,2010,"Action, Adventure, Sci-Fi",Mexico,1600000,259301,Huma Films
tt1114740,Il superpoliziotto del supermercato,2009,"Action, Comedy, Crime",USA,26000000,183348429,Columbia Pictures
tt11161918,Jhalle,2019,Comedy,India,6000000,56115,Binnu Dhillon Production
tt1116944,"Maré, Nossa História de Amor",2007,"Drama, Musical","Brazil, France, Uruguay",3900000,88682,Limite
tt1118045,Tamo i ovde,2009,"Comedy, Drama","Serbia, USA, Germany",300000,52307,KinoKamera
tt1119123,Accidents Happen,2009,"Comedy, Drama","Australia, UK",6000000,36857,Red Carpet Productions
tt1119133,Enfances,2007,Drama,France,400000,140148,Tara Films
tt1119162,O Signo da Cidade,2007,Drama,Brazil,3080000,240699,Pulsar Cinema
tt1119199,Syoo-peo-maen-i-sseo-deon sa-na-i,2008,"Comedy, Drama",South Korea,4250000,3877004,CJ Entertainment
tt11192054,Suriname,2020,Crime,Netherlands,2000000,544343,Studio Vizaviz
tt1119614,Flower in the Pocket,2007,"Comedy, Drama",Malaysia,150000,5109,Da Huang Pictures
tt1119646,Una notte da leoni,2009,Comedy,"USA, Germany",35000000,469310836,Warner Bros.
tt1120897,Dhan Dhana Dhan Goal,2007,"Drama, Sport","UK, India",160000000,7415972,Aim Films
tt1120985,Blue Valentine,2010,"Drama, Romance",USA,1000000,15440333,Incentive Filmed Entertainment
tt1121096,Il settimo figlio,2014,"Action, Adventure, Fantasy","USA, UK, Canada, China",95000000,114178613,Beijing Skywheel Entertainment Co.
tt1121931,Crank: High Voltage,2009,"Action, Thriller",USA,20000000,34572541,Lionsgate
tt1121977,Mother and Child,2009,"Drama, Romance","USA, Spain",7000000,5621971,Everest Entertainment
tt1121985,Pinoy Sunday,2009,"Comedy, Drama","Taiwan, Philippines",750000,9996,Changhe Films
tt1121986,Art of Submission,2012,"Action, Drama",USA,4500000,9004,Pro-Motion Pictures
tt1122775,Rosencrantz and Guildenstern Are Undead,2009,Comedy,USA,600000,71007,C Plus Pictures
tt11231440,Doordarshan,2020,"Comedy, Drama",India,50000000,11336,Arya Films
tt1123373,Detective Dee e il mistero della Fiamma Fantasma,2010,"Action, Adventure, Drama","China, Hong Kong",13000000,51899269,China Film Co-Production Corporation
tt1124035,Le idi di marzo,2011,"Drama, Thriller",USA,12500000,76338111,Columbia Pictures
tt1124037,Free State of Jones,2016,"Action, Biography, Drama",USA,50000000,25035950,Route One Entertainment
tt1124052,Nanjing! Nanjing!,2009,"Drama, History, War","China, Hong Kong",12000000,10687316,China Film Group Corporation (CFGC)
tt1124374,Gnomes & Trolls: The Secret Chamber,2009,"Animation, Family, Fantasy",Sweden,5000000,307085,White Shark Studios
tt1124377,John Rabe,2009,"Biography, Drama, History","France, China, Germany",20000000,1484665,H&V Entertainment
tt1124388,La partita dell'amore,2009,"Comedy, Romance",USA,1100000,659483,Story Films
tt1124394,Sauna,2008,Horror,"Finland, Czech Republic",930679,192492,Bronson Club
tt1124397,Skate or Die,2008,Action,France,6700000,1935439,Source Films
tt11253526,Devyataya,2019,"Adventure, Crime, Mystery",Russia,7000000,908365,Non-Stop Productions
tt1125849,The Wrestler,2008,"Drama, Sport","USA, France",6000000,44734660,Wild Bunch
tt1125929,Love Ranch,2010,"Biography, Comedy, Drama","USA, Germany",25000000,146149,Aramid Entertainment Fund
tt1126516,Money Hai Toh Honey Hai,2008,"Comedy, Drama",India,150000000,1508351,Big Screen Entertainment
tt1126590,Big Eyes,2014,"Biography, Crime, Drama","USA, Canada",10000000,29253166,The Weinstein Company
tt1126591,Burlesque,2010,"Drama, Music, Musical",USA,55000000,89519773,Screen Gems
tt1126618,Il buongiorno del mattino,2010,"Comedy, Drama, Romance",USA,40000000,60040976,Bad Robot
tt1127180,Drag Me to Hell,2009,"Horror, Thriller",USA,30000000,90842646,Universal Pictures
tt1127702,Mission London,2010,Comedy,"Bulgaria, UK, Hungary, Republic of North Macedonia, Sweden",1400000,1891264,SIA Advertising
tt1127855,Ri-teon,2007,"Drama, Thriller",South Korea,1000,4569780,Beautiful Pictures
tt1127896,Motel Woodstock,2009,"Biography, Comedy, Drama",USA,30000000,9975737,Focus Features
tt1129381,Lower Learning,2008,Comedy,USA,2000000,2804,Ambush Entertainment
tt1129396,Radio Free Albemuth,2010,"Drama, Sci-Fi",USA,3600000,9365,Open Pictures
tt1129405,Babi Buta yang Ingin Terbang,2008,Drama,Indonesia,250000,344,Babibutafilm
tt1129412,Circle,2010,"Horror, Thriller",USA,2000000,10024,Redwire Pictures
tt1129423,Fireproof,2008,"Drama, Fantasy, Romance",USA,500000,33473297,Samuel Goldwyn Films
tt1129428,Mum & Dad,2008,"Horror, Thriller",UK,100000,2698,2am Films
tt1129437,Sisanje,2010,"Action, Crime, Drama",Serbia,500000,288512,Hypnopolis
tt1129442,Transporter 3,2008,"Action, Thriller","France, USA, Ukraine",30000000,108979549,EuropaCorp
tt1129445,Amelia,2009,"Adventure, Biography, Drama","USA, Canada",40000000,19643086,Fox Searchlight Pictures
tt1130080,The Informant!,2009,"Biography, Comedy, Crime",USA,22000000,41771168,Warner Bros.
tt1130884,Shutter Island,2010,"Mystery, Thriller",USA,80000000,294804195,Paramount Pictures
tt1130964,La vittoria di Luke - The 5th quarter,2010,"Biography, Drama, Sport",USA,6000000,408159,Fifth Quarter
tt1130965,L'atleta - Abebe Bikila,2009,"Biography, Drama","USA, Germany, Ethiopia",3450000,611,AV Patchbay
tt1130980,Three and Out,2008,"Comedy, Drama",UK,5750000,607324,Rovinge Motion Picture Company (RMPC)
tt1130982,Avant l'aube,2011,"Drama, Thriller","France, Luxembourg",4000000,437286,Mon Voisin Productions
tt1130984,Cinéman,2009,"Comedy, Fantasy, Romance","France, Belgium",22000000,2500308,SAJ
tt1130988,JCVD - Nessuna giustizia,2008,"Comedy, Crime, Drama","Belgium, Luxembourg, France",10000000,2342211,Gaumont
tt1131729,I Love Radio Rock,2009,"Comedy, Drama, Music","UK, France, Germany",50000000,36348784,Universal Pictures
tt1131734,Jennifer's Body,2009,"Comedy, Horror","USA, Canada",16000000,31556061,Fox Atomic
tt1132285,The Factory,2012,"Crime, Mystery, Thriller","France, Canada, USA",25000000,30640,Dark Castle Entertainment
tt1132449,Una ragazza a Las Vegas,2012,"Comedy, Drama, Romance","USA, UK, France",26350000,1577272,Emmett/Furla/Oasis Films (EFO Films)
tt1132474,Chiko,2008,"Crime, Drama","Germany, Italy",1500000,831517,Corazón International
tt1132578,Boogie,2008,"Comedy, Drama",Romania,666000,121951,Antena 1
tt1132596,Medvídek,2007,"Comedy, Drama",Czech Republic,25000000,2817885,Total HelpArt T.H.A.
tt1132607,Versailles,2008,Drama,France,2000000,890248,Les Films Pelléas
tt1132620,Uomini che odiano le donne,2009,"Crime, Drama, Mystery","Sweden, Denmark, Germany, Norway",13000000,104414200,Yellow Bird
tt1132626,Saw V - Non crederai ai tuoi occhi,2008,"Horror, Mystery","Canada, USA",10800000,113864059,Twisted Pictures
tt1133985,Lanterna Verde,2011,"Action, Adventure, Sci-Fi",USA,200000000,219851172,Warner Bros.
tt1133989,Medicine for Melancholy,2008,"Drama, Romance",USA,13000,111551,Strike Anywhere
tt1134664,Tradire è un'arte - Boogie Woogie,2009,"Comedy, Drama",UK,6000000,48411,The Works International
tt1134854,Survival of the Dead - L'isola dei sopravvissuti,2009,"Comedy, Drama, Horror","USA, Canada",4000000,386078,Blank of the Dead Productions
tt1135084,Takers,2010,"Action, Crime, Thriller",USA,32000000,80205382,Screen Gems
tt1135095,Tell-Tale,2009,"Drama, Horror, Sci-Fi","UK, USA",12000000,367586,Artina Films
tt1135487,Duplicity,2009,"Comedy, Crime, Romance","USA, Germany",60000000,78176181,Universal Pictures
tt1135503,Julie & Julia,2009,"Biography, Drama, Romance",USA,40000000,129540522,Columbia Pictures
tt1135985,Sex Movie in 4D,2008,"Comedy, Romance",USA,19000000,18755936,Summit Entertainment
tt1135989,Sognare è vivere,2015,"Biography, Drama, History","Israel, USA",4000000,724885,Focus World
tt1136608,District 9,2009,"Action, Sci-Fi, Thriller","South Africa, USA, New Zealand, Canada",30000000,210888950,TriStar Pictures
tt1137450,Il giustiziere della notte - Death Wish,2018,"Action, Crime, Drama","USA, Canada",30000000,49562710,Cave 76
tt1137470,Accidental Love,2015,"Comedy, Romance","USA, UK",26000000,24487,K. JAM Media
tt1138481,Sonny Boy,2011,"Biography, Drama, Romance",Netherlands,5120000,4581706,Shooting Star Filmcompany BV
tt1139085,1612: Khroniki smutnogo vremeni,2007,"Adventure, Drama, History",Russia,12000000,6555121,Central Partnership
tt1139282,Stolen - Rapiti,2009,"Crime, Drama, Mystery",USA,2000000,7943,2 Bridges Productions
tt1139328,L'uomo nell'ombra,2010,"Drama, Mystery, Thriller","France, Germany, UK",45000000,60331447,R.P. Productions
tt1139668,Il mai nato,2009,"Drama, Horror, Mystery",USA,16000000,76514050,Rogue Pictures
tt1139797,Lasciami entrare,2008,"Crime, Drama, Fantasy",Sweden,4000000,11227336,EFTI
tt11402054,Viddana,2020,"Drama, Fantasy, History",Ukraine,60000000,251997,Film.ua
tt1142433,Laureata... e adesso?,2009,"Comedy, Romance",USA,15000000,6414729,Fox Atomic
tt1142826,Diorthosi,2007,Drama,Greece,200000,8168,Fantasia Optikoakoustiki Productions
tt1142977,Frankenweenie,2012,"Animation, Comedy, Family",USA,39000000,81491068,Walt Disney Pictures
tt1142988,La dura verità,2009,"Comedy, Romance",USA,38000000,321682600,Columbia Pictures
tt1143896,Holy Rollers,2010,"Biography, Crime, Drama",USA,1000000,744266,Deerjen Films
tt1144541,Coyote County Loser,2009,"Comedy, Drama, Romance",USA,250000,24375,Coyote County Productions
tt1144551,Peter and Vandy,2009,"Drama, Romance",USA,500000,11495,Cook Street Productions
tt1144804,Kambakkht Ishq,2009,"Action, Comedy, Romance",India,12500000,2998940,Eros International
tt1144884,The Final Destination 3D,2009,"Horror, Thriller",USA,40000000,186167139,New Line Cinema
tt1145449,Maata meren alla,2009,"Comedy, Drama","Finland, Germany",945000,50180,Flying Moon Filmproduktion
tt1145479,Täällä Pohjantähden alla,2009,"Drama, Romance, War",Finland,2600000,1942703,Artista Filmi Oy
tt1145857,Korowód,2007,"Drama, Romance",Poland,300000,72497,Fundacja Film Polski
tt1146295,Snijeg,2008,Drama,"Bosnia and Herzegovina, Germany, France, Iran",1200000,168180,Les Films de l'Après-Midi
tt1146325,Singh Is Kinng,2008,"Action, Comedy, Crime","Australia, India",1000000,29169677,Blockbuster Movie Entertainers
tt1147682,Cook County,2008,Drama,USA,700000,17977,Greenwood Films
tt1147687,Devil's Tomb - A caccia del diavolo,2009,"Action, Horror, Sci-Fi",USA,10000000,220925,Ice Cold Productions
tt1148165,Bran Nue Dae,2009,"Comedy, Drama, Musical",Australia,6500000,6812530,Robyn Kershaw Productions
tt1148200,Chain Letter,2009,Horror,USA,3000000,855185,Deon Taylor Enterprises
tt1148770,Die Geschichte vom Brandner Kaspar,2008,"Comedy, Drama","Germany, Austria",5000000,8623057,Tele München Fernseh Produktionsgesellschaft (TMG)
tt1148779,Cuckoo,2009,"Drama, Thriller",UK,2500000,3587,Cuckoo Films
tt1149361,L'esplosivo piano di Bazil,2009,"Action, Comedy, Crime",France,42000000,20550145,Epithète Films
tt1149362,Il nastro bianco,2009,"Drama, History, Mystery","Germany, Austria, France, Italy, Canada",18000000,19319671,X-Filme Creative Pool
tt1149593,Espiral,2008,Drama,Mexico,1000000,25380,Centro Universitario de Estudios Cinematográficos (CUEC)
tt1149607,Rudolfa mantojums,2010,"Comedy, Drama",Latvia,1500000,20317,Latvijas Nacionalais Kino Centrs
tt1149611,Çocuk,2008,"Adventure, Comedy, Family",Turkey,2000000,123825,Plato Film Production
tt1149615,Ara,2008,Drama,Turkey,100000,47859,Dijital Sanatlar Production
tt11498038,Forbidden Dream,2019,"History, Drama",South Korea,15500000000,13902314,Hive Media
tt11502802,Tobulas Pasimatymas,2020,"Comedy, Romance",Lithuania,200000,947455,Nord Play
tt11506284,Padre no hay más que uno 2: La llegada de la suegra,2020,Comedy,Spain,4700000,11700000,Bowfinger International Pictures
tt1150938,Divina confusión,2008,"Comedy, Drama",Mexico,10000000,887620,Lionsgate
tt1150947,"Lovely, Still",2008,"Drama, Romance",USA,5000000,282687,North Sea Films
tt1151359,Fratelli in erba,2009,"Comedy, Crime, Drama",USA,9000000,1034214,Millennium Films
tt1151410,Tanner Hall - Storia di un'amicizia,2009,"Drama, Romance",USA,3000000,5073,Two Prong Lesson
tt1151922,Miss Marzo,2009,"Comedy, Romance",USA,6000000,4591629,Fox Atomic
tt1152270,Mad Sad & Bad,2009,Comedy,UK,200000,4507,Ipso Facto Films
